rep,cycles
2472,1026
2473,258
2474,258
2475,242
2476,260
2477,244
2478,242
2479,1024
2480,244
2481,246
2482,246
2483,242
2484,240
2485,242
2486,1030
2487,260
2488,244
2489,242
2490,246
2491,240
2492,244
2493,1034
2494,242
2495,242
2496,240
2497,248
2498,244
2499,242
2500,774
2501,262
2502,240
2503,244
2504,242
2505,244
2506,242
2507,1022
2508,260
2509,246
2510,258
2511,240
2512,250
2513,244
2514,1038
2515,260
2516,246
2517,246
2518,250
2519,246
2520,246
2521,1026
2522,248
2523,238
2524,244
2525,248
2526,244
2527,262
2528,1028
2529,244
2530,258
2531,244
2532,244
2533,262
2534,238
2535,778
2536,262
2537,260
2538,246
2539,236
2540,242
2541,242
2542,1040
2543,258
2544,244
2545,244
2546,260
2547,242
2548,242
2549,1020
2550,248
2551,246
2552,260
2553,244
2554,260
2555,220
2556,1026
2557,242
2558,242
2559,244
2560,244
2561,242
2562,246
2563,778
2564,258
2565,244
2566,246
2567,264
2568,242
2569,244
2570,1044
2571,244
2572,244
2573,248
2574,248
2575,242
2576,244
2577,1034
2578,242
2579,242
2580,258
2581,246
2582,246
2583,246
2584,1024
2585,240
2586,240
2587,258
2588,244
2589,242
2590,260
2591,1040
2592,244
2593,246
2594,246
2595,242
2596,240
2597,242
2598,778
2599,242
2600,242
2601,244
2602,242
2603,244
2604,242
2605,1042
2606,246
2607,244
2608,242
2609,240
2610,250
2611,244
2612,1022
2613,258
2614,244
2615,242
2616,240
2617,246
2618,260
2619,1024
2620,260
2621,260
2622,240
2623,256
2624,242
2625,244
2626,1036
2627,258
2628,246
2629,244
2630,260
2631,242
2632,242
2633,1020
2634,248
2635,246
2636,260
2637,244
2638,260
2639,220
2640,1026
2641,242
2642,242
2643,244
2644,244
2645,242
2646,246
2647,778
2648,258
2649,244
2650,246
2651,264
2652,242
2653,244
2654,1044
2655,244
2656,244
2657,248
2658,248
2659,242
2660,244
2661,1034
2662,242
2663,242
2664,258
2665,246
2666,246
2667,246
2668,1024
2669,240
2670,240
2671,254
2672,244
2673,242
2674,260
2675,1040
2676,244
2677,246
2678,246
2679,242
2680,240
2681,242
2682,778
2683,242
2684,242
2685,244
2686,242
2687,244
2688,242
2689,1042
2690,246
2691,244
2692,242
2693,240
2694,250
2695,244
2696,1022
2697,258
2698,244
2699,242
2700,240
2701,246
2702,260
2703,1024
2704,260
2705,260
2706,240
2707,256
2708,242
2709,244
2710,1036
2711,258
2712,246
2713,244
2714,260
2715,242
2716,242
2717,1020
2718,248
2719,246
2720,260
2721,244
2722,260
2723,220
2724,1026
2725,242
2726,242
2727,244
2728,244
2729,242
2730,246
2731,778
2732,258
2733,244
2734,246
2735,264
2736,242
2737,244
2738,1044
2739,244
2740,244
2741,248
2742,248
2743,242
2744,244
2745,1034
2746,242
2747,242
2748,258
2749,246
2750,246
2751,246
2752,1024
2753,240
2754,240
2755,258
2756,244
2757,242
2758,260
2759,1040
2760,244
2761,246
2762,246
2763,242
2764,240
2765,242
2766,778
2767,242
2768,242
2769,244
2770,242
2771,244
2772,242
2773,1042
2774,246
2775,244
2776,242
2777,240
2778,250
2779,244
2780,1022
2781,258
2782,244
2783,242
2784,240
2785,246
2786,260
2787,1024
2788,260
2789,260
2790,240
2791,256
2792,242
2793,244
2794,1036
2795,258
2796,246
2797,244
2798,260
2799,242
2800,242
2801,1020
2802,248
2803,246
2804,260
2805,244
2806,260
2807,220
2808,1026
2809,242
2810,242
2811,244
2812,244
2813,242
2814,246
2815,778
2816,258
2817,244
2818,246
2819,264
2820,242
2821,244
2822,1044
2823,244
2824,244
2825,248
2826,248
2827,242
2828,244
2829,1034
2830,242
2831,242
2832,258
2833,246
2834,246
2835,246
2836,1024
2837,240
2838,240
2839,254
2840,244
2841,242
2842,260
2843,1040
2844,244
2845,246
2846,246
2847,242
2848,240
2849,242
2850,778
2851,242
2852,242
2853,244
2854,242
2855,244
2856,242
2857,1042
2858,246
2859,244
2860,242
2861,240
2862,250
2863,244
2864,1022
2865,258
2866,244
2867,242
2868,240
2869,246
2870,260
2871,1024
2872,260
2873,260
2874,240
2875,256
2876,242
2877,244
2878,1036
2879,258
2880,246
2881,244
2882,260
2883,242
2884,242
2885,1020
2886,248
2887,246
2888,260
2889,244
2890,260
2891,220
2892,1026
2893,242
2894,242
2895,244
2896,244
2897,242
2898,246
2899,778
2900,258
2901,244
2902,246
2903,264
2904,242
2905,244
2906,1044
2907,244
2908,244
2909,248
2910,248
2911,242
2912,244
2913,1034
2914,242
2915,242
2916,258
2917,246
2918,246
2919,246
2920,1024
2921,240
2922,240
2923,258
2924,244
2925,242
2926,260
2927,1040
2928,244
2929,246
